Tarih,Çalışma Grubu,İstasyon Adı,Model Ad,Talimat No,Renk,Beden,Sağlam(dz),Miktar (kg.)
 09.Jan.2023,GÜNDÜZ,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,5.83,1.840
 09.Jan.2023,GÜNDÜZ,A0033,DENIZ MAHSULLERİ,21826 - 31917,MAVİ,ONE SİZE,7.83,3.140
 10.Jan.2023,GECE,A0029,FLORAL ANKLE,21826 - 31912,LACİVERT,ONE SİZE,7.08,2.800
 10.Jan.2023,GECE,A0028,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,13.33,4.250
 10.Jan.2023,GECE,A0003,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Y.AGZI,ONE SİZE,11.58,4.070
 10.Jan.2023,GÜNDÜZ,A0025,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,8.00,2.980
 10.Jan.2023,GÜNDÜZ,A0028,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,8.42,2.700
 10.Jan.2023,GECE,A0010,DALMACYA RENKLI,21904 - 32314,PEMBE,ONE SİZE,4.33,1.500
 10.Jan.2023,GECE,A0036,2023-1,2023-1 - 2023-1,GR-2,35-38,16.67,5.360
 10.Jan.2023,GECE,A0007,DENIZ MAHSULLERİ,21827 - 31917,LACİVERT,ONE SİZE,8.08,3.190
 10.Jan.2023,GECE,A0031,3PK LOW CUT NO SHOW SOCKS,21626 - 21626,GRİ 12,10-13,13.75,2.580
 10.Jan.2023,GECE,A0009,POLKA DOTA ANKLE BLUE,21828 - 31907,Ş.PEMBE,35-38,12.17,4.510
 10.Jan.2023,GECE,A0010,DALMACYA RENKLI,21903 - 32314-C,SKY,ONE SİZE,8.50,2.880
 10.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-MAVİ,39-42,11.00,0.000
 10.Jan.2023,GECE,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.33,5.580
 10.Jan.2023,GÜNDÜZ,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,8.42,2.660
 10.Jan.2023,GÜNDÜZ,A0020,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,MÜRDÜM,ONE SİZE,7.58,2.670
 10.Jan.2023,GECE,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-MAVİ,39-42,10.00,0.000
 10.Jan.2023,GECE,A0024,FLAMINGO SOKET,21828 - 31915,SKY,ONE SİZE,11.58,4.490
 10.Jan.2023,GÜNDÜZ,A0018,BAYAN SIMLI PUANLI PATIK,VTEC-P1 - VTEC-P1,GRİ-2,36-41,14.00,0.000
 10.Jan.2023,GECE,A0023,2023-1,2023-1 - 2023-1,SİYAH,35-38,17.75,6.220
 10.Jan.2023,GÜNDÜZ,A0001,POLKA DOTA ANKLE BLUE,21827 - 31907,SKY,35-38,2.00,0.710
 10.Jan.2023,GECE,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,11.75,4.590
 10.Jan.2023,GECE,A0014,DALLI   PAPTYA,21827 - 31909,TOPAZ,4-7,4.50,1.770
 10.Jan.2023,GÜNDÜZ,A0019,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Ö.LİLA,ONE SİZE,8.17,2.770
 10.Jan.2023,GECE,A0018,BAYAN SIMLI PUANLI PATIK,VTEC-P1 - VTEC-P1,GRİ-2,36-41,18.00,0.000
 10.Jan.2023,GECE,A0008,DENIZ MAHSULLERİ,21827 - 31917,GR-17,ONE SİZE,2.58,1.090
 10.Jan.2023,GÜNDÜZ,A0017,TUBE CEMBERLI ,21945 - 8492926,SİYAH,ONE SİZE,11.00,0.000
 10.Jan.2023,GÜNDÜZ,A0009,POLKA DOTA ANKLE BLUE,21828 - 31907,Ş.PEMBE,35-38,8.67,3.200
 10.Jan.2023,GÜNDÜZ,A0029,FLORAL ANKLE,21844-1 - 31912,LACİVERT,ONE SİZE,7.50,2.980
 10.Jan.2023,GÜNDÜZ,A0010,DALMACYA RENKLI,21904 - 32314,PEMBE,ONE SİZE,8.92,3.080
 10.Jan.2023,GÜNDÜZ,A0013,EKRU ÇOK ARI,21844-1 - 31911,EKRU-2,ONE SİZE,7.67,3.040
 10.Jan.2023,GECE,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.17,5.580
 10.Jan.2023,GECE,A0019,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Ö.LİLA,ONE SİZE,12.00,4.140
 10.Jan.2023,GECE,A0030,POLKA DOTA ANKLE BLUE,21828 - 31907,NİL YEŞİLİ,35-38,12.42,4.500
 10.Jan.2023,GÜNDÜZ,A0031,3PK LOW CUT NO SHOW SOCKS,21626 - 21626,GRİ 12,10-13,9.17,1.740
 10.Jan.2023,GÜNDÜZ,A0036,2023-1,2023-1 - 2023-1,GR-2,35-38,10.25,3.520
 10.Jan.2023,GÜNDÜZ,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,8.17,3.150
 10.Jan.2023,GECE,A0012,2023-1,2023-1 - 2023-1,GR-2,35-38,14.33,5.050
 10.Jan.2023,GECE,A0002,FLORAL ANKLE,21826 - 31912,GR-17,ONE SİZE,11.67,4.570
 10.Jan.2023,GÜNDÜZ,A0032,DALSIZ PAPTYA,21827 - 31909,YENİ MARİN,4-7,8.08,3.100
 10.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21826 - 31912,GR-17,ONE SİZE,8.08,3.110
 10.Jan.2023,GECE,A0021,FLORAL ANKLE,21827 - 31912,A.PEMBE,ONE SİZE,12.17,4.540
 10.Jan.2023,GECE,A0035,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,11.83,4.680
 10.Jan.2023,GÜNDÜZ,A0004,TEK  PAPTYA,21827 - 31909,GR-2,4-7,8.00,3.070
 10.Jan.2023,GECE,A0032,DALSIZ PAPTYA,21827 - 31909,YENİ MARİN,4-7,12.00,4.620
 10.Jan.2023,GÜNDÜZ,A0021,FLORAL ANKLE,21827 - 31912,A.PEMBE,ONE SİZE,8.00,2.940
 10.Jan.2023,GÜNDÜZ,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,8.25,3.010
 10.Jan.2023,GECE,A0033,DENIZ MAHSULLERİ,21826 - 31917,MAVİ,ONE SİZE,11.17,4.450
 10.Jan.2023,GÜNDÜZ,A0003,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Y.AGZI,ONE SİZE,7.92,2.780
 10.Jan.2023,GECE,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,12.83,4.090
 10.Jan.2023,GÜNDÜZ,A0012,2023-1,2023-1 - 2023-1,GR-2,35-38,12.50,4.210
 10.Jan.2023,GECE,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-MAVİ,39-42,14.00,0.000
 10.Jan.2023,GÜNDÜZ,A0024,FLAMINGO SOKET,21828 - 31915,SKY,ONE SİZE,7.75,2.940
 10.Jan.2023,GÜNDÜZ,A0030,POLKA DOTA ANKLE BLUE,21828 - 31907,NİL YEŞİLİ,35-38,8.50,2.970
 10.Jan.2023,GÜNDÜZ,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,6.75,1.570
 10.Jan.2023,GECE,A0008,DENIZ MAHSULLERİ,21826 - 31917,GR-17,ONE SİZE,8.67,3.630
 10.Jan.2023,GECE,A0017,TUBE CEMBERLI ,21945 - 8492926,GR-2,ONE SİZE,16.00,0.000
 10.Jan.2023,GECE,A0001,POLKA DOTA ANKLE BLUE,21828 - 31907,SKY,35-38,12.17,4.470
 10.Jan.2023,GECE,A0020,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,MÜRDÜM,ONE SİZE,1.92,0.690
 10.Jan.2023,GECE,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,13.58,3.190
 10.Jan.2023,GÜNDÜZ,A0035,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,8.08,3.200
 10.Jan.2023,GECE,A0013,EKRU ÇOK ARI,21844-1 - 31911,EKRU-2,ONE SİZE,11.83,4.740
 10.Jan.2023,GÜNDÜZ,A0033,DENIZ MAHSULLERİ,21826 - 31917,MAVİ,ONE SİZE,7.50,3.040
 10.Jan.2023,GECE,A0004,TEK  PAPTYA,21828 - 31909,GR-2,4-7,3.00,1.150
 10.Jan.2023,GECE,A0014,DALLI   PAPTYA,21828 - 31909,TOPAZ,4-7,7.42,2.900
 10.Jan.2023,GÜNDÜZ,A0014,DALLI   PAPTYA,21827 - 31909,TOPAZ,4-7,7.58,2.910
 10.Jan.2023,GECE,A0025,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,11.67,4.530
 10.Jan.2023,GÜNDÜZ,A0001,POLKA DOTA ANKLE BLUE,21828 - 31907,SKY,35-38,6.50,2.270
 10.Jan.2023,GÜNDÜZ,A0008,DENIZ MAHSULLERİ,21826 - 31917,GR-17,ONE SİZE,8.08,3.380
 10.Jan.2023,GÜNDÜZ,A0007,DENIZ MAHSULLERİ,21826 - 31917,LACİVERT,ONE SİZE,7.33,2.880
 10.Jan.2023,GECE,A0004,TEK  PAPTYA,21827 - 31909,GR-2,4-7,9.42,3.640
 10.Jan.2023,GECE,A0029,FLORAL ANKLE,21844-1 - 31912,LACİVERT,ONE SİZE,4.50,1.770
 10.Jan.2023,GÜNDÜZ,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.42,3.750
 10.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.75,2.460
 10.Jan.2023,GECE,A0007,DENIZ MAHSULLERİ,21826 - 31917,LACİVERT,ONE SİZE,2.17,0.860
 11.Jan.2023,GECE,A0002,FLORAL ANKLE,21827 - 31912,GR-17,ONE SİZE,2.75,1.060
 11.Jan.2023,GECE,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,11.25,2.530
 11.Jan.2023,GECE,A0021,FLORAL ANKLE,21827 - 31912,A.PEMBE,ONE SİZE,12.08,4.360
 11.Jan.2023,GÜNDÜZ,A0010,DALMACYA RENKLI,21903 - 32314-C,SKY,ONE SİZE,8.92,2.960
 11.Jan.2023,GECE,A0025,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,13.50,5.170
 11.Jan.2023,GECE,A0015,2023-1,2023-1 - 2023-1,SİYAH,35-38,15.33,5.500
 11.Jan.2023,GÜNDÜZ,A0031,3PK LOW CUT NO SHOW SOCKS,21625 - 21625,SİYAH,10-13,8.33,1.600
 11.Jan.2023,GÜNDÜZ,A0030,POLKA DOTA TRAINER BLUE,21830 - 32011,NİL YEŞİLİ,35-38,7.92,1.760
 11.Jan.2023,GÜNDÜZ,A0011,2023-2,2023-2 - 2023-2,GR-2,35-38,9.83,2.300
 11.Jan.2023,GECE,A0033,DENIZ MAHSULLERİ,21827 - 31917,MAVİ,ONE SİZE,5.33,2.140
 11.Jan.2023,GECE,A0007,DENIZ MAHSULLERİ,21827 - 31917,LACİVERT,ONE SİZE,11.50,4.530
 11.Jan.2023,GÜNDÜZ,A0016,2023-1,2023-1 - 2023-1,SİYAH,35-38,10.50,3.740
 11.Jan.2023,GÜNDÜZ,A0005,MAVI COKLU ARI,21844-1 - 31911,SKY,ONE SİZE,8.42,3.260
 11.Jan.2023,GECE,A0035,TEK ARI,21844-1 - 31911,OLIO,ONE SİZE,11.92,4.700
 11.Jan.2023,GECE,A0020,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,MÜRDÜM,ONE SİZE,12.08,4.260
 11.Jan.2023,GÜNDÜZ,A0008,DENIZ MAHSULLERİ,21827 - 31917,GR-17,ONE SİZE,7.75,3.240
 11.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-MAVİ,39-42,11.00,0.000
 11.Jan.2023,GECE,A0034,CARERA PATİK,CST130/24CS - CST130/24CS,SİYAH-MAVİ,39-42,17.00,0.000
 11.Jan.2023,GECE,A0017,TUBE CEMBERLI ,21945 - 8492926,GR-2,ONE SİZE,17.00,0.000
 11.Jan.2023,GÜNDÜZ,A0013,EKRU ÇOK ARI,21844-1 - 31911,EKRU-2,ONE SİZE,8.00,3.250
 11.Jan.2023,GECE,A0019,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Ö.LİLA,ONE SİZE,11.92,4.170
 11.Jan.2023,GÜNDÜZ,A0002,FLORAL ANKLE,21826 - 31912,GR-17,ONE SİZE,7.67,3.000
 11.Jan.2023,GECE,A0003,3 LU DERBILI PURPLE/PINK,21844-1 - 31902,Y.AGZI,ONE SİZE,12.00,4.230
 11.Jan.2023,GÜNDÜZ,A0024,2023-2,2023-2 - 2023-2,SİYAH,35-38,8.75,2.020
 11.Jan.2023,GECE,A0027,MANTAR DESEN,21862 - 30680-4,SKY,ONE SİZE,12.92,4.130
 11.Jan.2023,GÜNDÜZ,A0017,TUBE CEMBERLI ,21945 - 8492926,GR-2,ONE SİZE,10.00,0.000
 11.Jan.2023,GÜNDÜZ,A0029,FLORAL ANKLE,21826 - 31912,LACİVERT,ONE SİZE,7.83,3.080
 11.Jan.2023,GECE,A0014,DALLI   PAPTYA,21828 - 31909,TOPAZ,4-7,12.33,4.760
 11.Jan.2023,GÜNDÜZ,A0004,TEK  PAPTYA,21828 - 31909,GR-2,4-7,8.08,3.100
